Area,Variable Name,Year,Value
Latvia,Urban population with access to safe drinking-water (JMP) (%),1992,99.6
Latvia,GDP per capita (current US$/inhab),1997,2653.040137
Latvia,"Agriculture, value added (% GDP) (%)",1997,4.87269
Latvia,Human Development Index (HDI) [highest = 1] (-),1997,0.692
Latvia,Agricultural water withdrawal as % of total water withdrawal (%),1997,11.01667563
Latvia,Total population with access to safe drinking-water (JMP) (%),1997,98.3
Latvia,Urban population with access to safe drinking-water (JMP) (%),1997,99.6
Latvia,GDP per capita (current US$/inhab),2002,4085.70217
Latvia,"Agriculture, value added (% GDP) (%)",2002,4.439369
Latvia,Human Development Index (HDI) [highest = 1] (-),2002,0.76
Latvia,Agricultural water withdrawal as % of total water withdrawal (%),2002,20.75692548
Latvia,Total population with access to safe drinking-water (JMP) (%),2002,98.3
Latvia,Urban population with access to safe drinking-water (JMP) (%),2002,99.6
Latvia,GDP per capita (current US$/inhab),2007,14054.7793
Latvia,"Agriculture, value added (% GDP) (%)",2007,3.181162
Latvia,Human Development Index (HDI) [highest = 1] (-),2007,0.818
Latvia,Agricultural water withdrawal as % of total water withdrawal (%),2007,23.18973419
Latvia,Total population with access to safe drinking-water (JMP) (%),2007,98.7
Latvia,Urban population with access to safe drinking-water (JMP) (%),2007,99.7
Latvia,GDP per capita (current US$/inhab),2012,13635.78222
Latvia,"Agriculture, value added (% GDP) (%)",2012,3.126139
Latvia,Human Development Index (HDI) [highest = 1] (-),2012,0.825
Latvia,Agricultural water withdrawal as % of total water withdrawal (%),2012,15.68024596
Latvia,Total population with access to safe drinking-water (JMP) (%),2012,99.1
Latvia,Urban population with access to safe drinking-water (JMP) (%),2012,99.8
Latvia,GDP per capita (current US$/inhab),2017,15527.24692
Latvia,"Agriculture, value added (% GDP) (%)",2017,3.469814
Latvia,Human Development Index (HDI) [highest = 1] (-),2017,0.849
Latvia,Agricultural water withdrawal as % of total water withdrawal (%),2017,33.9591386
Latvia,Total population with access to safe drinking-water (JMP) (%),2017,99.3
Latvia,Urban population with access to safe drinking-water (JMP) (%),2017,99.8
Lebanon,GDP per capita (current US$/inhab),1992,2032.053919
Lebanon,"Agriculture, value added (% GDP) (%)",1992,4.38914
Lebanon,Agricultural water withdrawal as % of total water withdrawal (%),1992,68.77741345
Lebanon,GDP per capita (current US$/inhab),1997,5042.605952
Lebanon,"Agriculture, value added (% GDP) (%)",1997,4.605628
Lebanon,Agricultural water withdrawal as % of total water withdrawal (%),1997,65.84739545
Lebanon,Total population with access to safe drinking-water (JMP) (%),1997,83.3
Lebanon,Urban population with access to safe drinking-water (JMP) (%),1997,83.3
Lebanon,GDP per capita (current US$/inhab),2002,5311.730597
Lebanon,"Agriculture, value added (% GDP) (%)",2002,4.098596
Lebanon,Agricultural water withdrawal as % of total water withdrawal (%),2002,62.43676832
Lebanon,Total population with access to safe drinking-water (JMP) (%),2002,88.1
Lebanon,Urban population with access to safe drinking-water (JMP) (%),2002,88.1
Lebanon,GDP per capita (current US$/inhab),2007,6086.799491
Lebanon,"Agriculture, value added (% GDP) (%)",2007,4.863482
Lebanon,Human Development Index (HDI) [highest = 1] (-),2007,0.736
Lebanon,Agricultural water withdrawal as % of total water withdrawal (%),2007,53.95480226
Lebanon,Total population with access to safe drinking-water (JMP) (%),2007,94.1
Lebanon,Urban population with access to safe drinking-water (JMP) (%),2007,94.1
Lebanon,GDP per capita (current US$/inhab),2012,8996.560852
Lebanon,"Agriculture, value added (% GDP) (%)",2012,3.705512
Lebanon,Human Development Index (HDI) [highest = 1] (-),2012,0.744
Lebanon,Agricultural water withdrawal as % of total water withdrawal (%),2012,43.06960143
Lebanon,Total population with access to safe drinking-water (JMP) (%),2012,99
Lebanon,Urban population with access to safe drinking-water (JMP) (%),2012,99
Lebanon,GDP per capita (current US$/inhab),2017,8778.471832
Lebanon,"Agriculture, value added (% GDP) (%)",2017,2.924566
Lebanon,Human Development Index (HDI) [highest = 1] (-),2017,0.732
Lebanon,Agricultural water withdrawal as % of total water withdrawal (%),2017,38.04347826
Lebanon,Total population with access to safe drinking-water (JMP) (%),2017,99
Lebanon,Urban population with access to safe drinking-water (JMP) (%),2017,99
Lebanon,GDP per capita (current US$/inhab),1972,1153.879176
Lebanon,"Agriculture, value added (% GDP) (%)",1972,4.080298
Lebanon,GDP per capita (current US$/inhab),1977,1370.598945
Lebanon,"Agriculture, value added (% GDP) (%)",1977,3.690875
Lebanon,Agricultural water withdrawal as % of total water withdrawal (%),1977,82.04259754
Lebanon,GDP per capita (current US$/inhab),1982,1348.967442
Lebanon,"Agriculture, value added (% GDP) (%)",1982,3.692507
Lebanon,Agricultural water withdrawal as % of total water withdrawal (%),1982,76.29408182
Lebanon,GDP per capita (current US$/inhab),1987,815.916198
Lebanon,"Agriculture, value added (% GDP) (%)",1987,3.67537
Lebanon,Agricultural water withdrawal as % of total water withdrawal (%),1987,72.0454436
Lesotho,GDP per capita (current US$/inhab),1992,503.581432
Lesotho,"Agriculture, value added (% GDP) (%)",1992,8.737523
Lesotho,Human Development Index (HDI) [highest = 1] (-),1992,0.485
Lesotho,Agricultural water withdrawal as % of total water withdrawal (%),1992,38.2509922
Lesotho,Total population with access to safe drinking-water (JMP) (%),1992,77.6
Lesotho,Urban population with access to safe drinking-water (JMP) (%),1992,92.6
Lesotho,GDP per capita (current US$/inhab),1997,575.288533
Lesotho,"Agriculture, value added (% GDP) (%)",1997,6.818167
Lesotho,Human Development Index (HDI) [highest = 1] (-),1997,0.463
Lesotho,Agricultural water withdrawal as % of total water withdrawal (%),1997,17.93366598
Lesotho,Total population with access to safe drinking-water (JMP) (%),1997,78.4
Lesotho,Urban population with access to safe drinking-water (JMP) (%),1997,92.9
Lesotho,GDP per capita (current US$/inhab),2002,393.503601
Lesotho,"Agriculture, value added (% GDP) (%)",2002,6.657379
Lesotho,Human Development Index (HDI) [highest = 1] (-),2002,0.44
Lesotho,Agricultural water withdrawal as % of total water withdrawal (%),2002,8.675799087
Lesotho,Total population with access to safe drinking-water (JMP) (%),2002,79.3
Lesotho,Urban population with access to safe drinking-water (JMP) (%),2002,93.3
Lesotho,GDP per capita (current US$/inhab),2007,918.545265
Lesotho,"Agriculture, value added (% GDP) (%)",2007,4.981429
Lesotho,Human Development Index (HDI) [highest = 1] (-),2007,0.441
Lesotho,Agricultural water withdrawal as % of total water withdrawal (%),2007,8.675799087
Lesotho,Total population with access to safe drinking-water (JMP) (%),2007,80.3
Lesotho,Urban population with access to safe drinking-water (JMP) (%),2007,93.8
Lesotho,GDP per capita (current US$/inhab),2012,1281.625455
Lesotho,"Agriculture, value added (% GDP) (%)",2012,4.999414
Lesotho,Human Development Index (HDI) [highest = 1] (-),2012,0.48
Lesotho,Agricultural water withdrawal as % of total water withdrawal (%),2012,8.675799087
Lesotho,Total population with access to safe drinking-water (JMP) (%),2012,81.2
Lesotho,Urban population with access to safe drinking-water (JMP) (%),2012,94.3
Lesotho,GDP per capita (current US$/inhab),2017,1154.64483
Lesotho,"Agriculture, value added (% GDP) (%)",2017,5.17101
Lesotho,Human Development Index (HDI) [highest = 1] (-),2017,0.514
Lesotho,Agricultural water withdrawal as % of total water withdrawal (%),2017,8.675799087
Lesotho,Total population with access to safe drinking-water (JMP) (%),2017,81.8
Lesotho,Urban population with access to safe drinking-water (JMP) (%),2017,94.6
Lesotho,"Agriculture, value added (% GDP) (%)",1967,48.56
Lesotho,GDP per capita (current US$/inhab),1972,89.777876
Lesotho,"Agriculture, value added (% GDP) (%)",1972,22.629193
Lesotho,GDP per capita (current US$/inhab),1977,185.233941
Lesotho,"Agriculture, value added (% GDP) (%)",1977,20.002666
Lesotho,GDP per capita (current US$/inhab),1982,299.66308
Lesotho,"Agriculture, value added (% GDP) (%)",1982,14.048616
Lesotho,GDP per capita (current US$/inhab),1987,291.450418
Lesotho,"Agriculture, value added (% GDP) (%)",1987,12.986861
Lesotho,Agricultural water withdrawal as % of total water withdrawal (%),1987,56
Liberia,GDP per capita (current US$/inhab),1992,171.089271
Liberia,"Agriculture, value added (% GDP) (%)",1992,47.553771
Liberia,Agricultural water withdrawal as % of total water withdrawal (%),1992,40.46635183
Liberia,GDP per capita (current US$/inhab),1997,177.491305
Liberia,"Agriculture, value added (% GDP) (%)",1997,66.241172
Liberia,Agricultural water withdrawal as % of total water withdrawal (%),1997,21.02473498
Liberia,Total population with access to safe drinking-water (JMP) (%),1997,60.6
Liberia,Urban population with access to safe drinking-water (JMP) (%),1997,74.6
Liberia,GDP per capita (current US$/inhab),2002,224.196403
Liberia,"Agriculture, value added (% GDP) (%)",2002,76.33452
Liberia,Human Development Index (HDI) [highest = 1] (-),2002,0.423
Liberia,Agricultural water withdrawal as % of total water withdrawal (%),2002,8.988599825
Liberia,Total population with access to safe drinking-water (JMP) (%),2002,64.2
Liberia,Urban population with access to safe drinking-water (JMP) (%),2002,77.9
Liberia,GDP per capita (current US$/inhab),2007,270.144711
Liberia,"Agriculture, value added (% GDP) (%)",2007,54.373024
Liberia,Human Development Index (HDI) [highest = 1] (-),2007,0.431
Liberia,Agricultural water withdrawal as % of total water withdrawal (%),2007,8.430431803
Liberia,Total population with access to safe drinking-water (JMP) (%),2007,68.5
Liberia,Urban population with access to safe drinking-water (JMP) (%),2007,82
Liberia,GDP per capita (current US$/inhab),2012,414.677478
Liberia,"Agriculture, value added (% GDP) (%)",2012,55.824683
Liberia,Human Development Index (HDI) [highest = 1] (-),2012,0.455
Liberia,Agricultural water withdrawal as % of total water withdrawal (%),2012,8.430431803
Liberia,Total population with access to safe drinking-water (JMP) (%),2012,72.9
Liberia,Urban population with access to safe drinking-water (JMP) (%),2012,86.2
Liberia,GDP per capita (current US$/inhab),2017,453.383621
Liberia,"Agriculture, value added (% GDP) (%)",2017,82.644212
Liberia,Human Development Index (HDI) [highest = 1] (-),2017,0.466
Liberia,Agricultural water withdrawal as % of total water withdrawal (%),2017,8.430431803
Liberia,Total population with access to safe drinking-water (JMP) (%),2017,75.6
Liberia,Urban population with access to safe drinking-water (JMP) (%),2017,88.6
Liberia,GDP per capita (current US$/inhab),1972,242.127569
Liberia,"Agriculture, value added (% GDP) (%)",1972,20.55794
Liberia,GDP per capita (current US$/inhab),1977,418.685796
Liberia,"Agriculture, value added (% GDP) (%)",1977,13.622203
Liberia,GDP per capita (current US$/inhab),1982,548.858152
Liberia,"Agriculture, value added (% GDP) (%)",1982,26.049575
Liberia,GDP per capita (current US$/inhab),1987,507.215729
Liberia,"Agriculture, value added (% GDP) (%)",1987,35.043598
Liberia,Agricultural water withdrawal as % of total water withdrawal (%),1987,60
Libya,GDP per capita (current US$/inhab),1992,7836.528374
Libya,"Agriculture, value added (% GDP) (%)",1992,7.60508
Libya,Human Development Index (HDI) [highest = 1] (-),1992,0.692
Libya,Agricultural water withdrawal as % of total water withdrawal (%),1992,88.46153846
Libya,Total population with access to safe drinking-water (JMP) (%),1992,71.2
Libya,Urban population with access to safe drinking-water (JMP) (%),1992,72.1
Libya,GDP per capita (current US$/inhab),1997,6486.659262
Libya,"Agriculture, value added (% GDP) (%)",1997,7.852775
Libya,Human Development Index (HDI) [highest = 1] (-),1997,0.716
Libya,Agricultural water withdrawal as % of total water withdrawal (%),1997,84.96383469
Libya,Total population with access to safe drinking-water (JMP) (%),1997,71.2
Libya,Urban population with access to safe drinking-water (JMP) (%),1997,72.1
Libya,GDP per capita (current US$/inhab),2002,3964.286023
Libya,"Agriculture, value added (% GDP) (%)",2002,4.649774
Libya,Human Development Index (HDI) [highest = 1] (-),2002,0.737
Libya,Agricultural water withdrawal as % of total water withdrawal (%),2002,82.84789644
Libya,Total population with access to safe drinking-water (JMP) (%),2002,71.2
Libya,Urban population with access to safe drinking-water (JMP) (%),2002,72.1
Libya,GDP per capita (current US$/inhab),2007,10496.52543
Libya,"Agriculture, value added (% GDP) (%)",2007,2.407279
Libya,Human Development Index (HDI) [highest = 1] (-),2007,0.754
Libya,Agricultural water withdrawal as % of total water withdrawal (%),2007,82.95881235
Libya,Total population with access to safe drinking-water (JMP) (%),2007,71.2
Libya,Urban population with access to safe drinking-water (JMP) (%),2007,72.1
Libya,GDP per capita (current US$/inhab),2012,16321.62146
Libya,"Agriculture, value added (% GDP) (%)",2012,0.898974
Libya,Human Development Index (HDI) [highest = 1] (-),2012,0.742
Libya,Agricultural water withdrawal as % of total water withdrawal (%),2012,83.19039451
Libya,Total population with access to safe drinking-water (JMP) (%),2012,71.2
Libya,Urban population with access to safe drinking-water (JMP) (%),2012,72.1
Libya,GDP per capita (current US$/inhab),2017,3940.67063
Libya,"Agriculture, value added (% GDP) (%)",2017,0.821376
Libya,Human Development Index (HDI) [highest = 1] (-),2017,0.704
Libya,Agricultural water withdrawal as % of total water withdrawal (%),2017,83.19039451
Libya,Total population with access to safe drinking-water (JMP) (%),2017,71.2
Libya,Urban population with access to safe drinking-water (JMP) (%),2017,72.1
Libya,GDP per capita (current US$/inhab),1972,2511.169742
Libya,"Agriculture, value added (% GDP) (%)",1972,2.476636
Libya,GDP per capita (current US$/inhab),1977,7261.733265
Libya,"Agriculture, value added (% GDP) (%)",1977,1.595438
Libya,GDP per capita (current US$/inhab),1982,9437.001357
Libya,"Agriculture, value added (% GDP) (%)",1982,2.478725
Libya,GDP per capita (current US$/inhab),1987,5509.559673
Libya,"Agriculture, value added (% GDP) (%)",1987,5.017286
Libya,Agricultural water withdrawal as % of total water withdrawal (%),1987,76.62337662
